scene,listener,system,mbstoi
S09626,L0224,E009,0.594568028623904
S08956,L0231,E009,0.694911430676964
S08956,L0225,E009,0.714350487935666
S08529,L0206,E009,0.585924404254214
S08965,L0221,E009,0.608908712113784
S08779,L0236,E009,0.547057124766919
S09402,L0209,E009,0.776215725293335
S09345,L0208,E009,0.721222716220259
S09398,L0220,E009,0.698019855699692
S08816,L0208,E009,0.808297514692014
S08555,L0201,E009,0.857050221850337
S08625,L0229,E009,0.814834016945497
S09175,L0227,E009,0.682784886107874
S09164,L0200,E009,0.760787585454922
S08891,L0242,E009,0.645273477440853
S08515,L0241,E009,0.835875560293408
S09426,L0212,E009,0.70314413601379
S09092,L0235,E009,0.792096100312823
S09214,L0229,E009,0.879786527274321
S08816,L0209,E009,0.771663911524902
S08790,L0241,E009,0.740530512490516
S09476,L0217,E009,0.766782164240381
S09345,L0209,E009,0.706167911847145
S09574,L0212,E009,0.758353916403404
S08645,L0227,E009,0.616516550442332
S08965,L0218,E009,0.544581044628962
S09071,L0208,E009,0.832172536061448
S08508,L0202,E009,0.798205091639489
S08508,L0216,E009,0.778779714974012
S09870,L0206,E009,0.584620460492531
S09448,L0216,E009,0.720497641477884
S09448,L0202,E009,0.744950752212787
S08727,L0215,E009,0.791278478478461
S09351,L0219,E009,0.648718349816817
S09282,L0240,E009,0.719004552990658
S09351,L0225,E009,0.637105851010486
S09907,L0243,E009,0.672824457782587
S08889,L0227,E009,0.703078496566856
S09922,L0212,E009,0.635360583393604
S09841,L0243,E009,0.629957408406639
S09922,L0206,E009,0.579269734637045
S08794,L0201,E009,0.828490859505147
S09065,L0220,E009,0.776928866152712
S09396,L0206,E009,0.646551683092598
S08689,L0200,E009,0.823906249127202
S09387,L0221,E009,0.681054263321336
S09047,L0215,E009,0.753563397903696
S09452,L0209,E009,0.665734189100663
S08905,L0212,E009,0.724639386631848
S09208,L0220,E009,0.73066640938634
S08566,L0217,E009,0.589416475182874
S09297,L0222,E009,0.740863629790859
S09193,L0201,E009,0.779188015835803
S09620,L0225,E009,0.71605674541816
S09620,L0231,E009,0.722744863630184
S09681,L0222,E009,0.741318431411782
S09459,L0218,E009,0.731877976522835
S09140,L0236,E009,0.657834834953583
S09919,L0225,E009,0.619373704910619
S09919,L0231,E009,0.603616139307171
S08987,L0243,E009,0.758145745286425
S09071,L0209,E009,0.804170675673057
S08752,L0240,E009,0.646131081703336
S08791,L0227,E009,0.692777011551905
S09753,L0224,E009,0.394398826077648
S08594,L0221,E009,0.845139068058105
S09446,L0220,E009,0.829100481314107
S09884,L0208,E009,0.852722283916426
S09429,L0241,E009,0.567464373511862
S09155,L0243,E009,0.772519179075486
S09128,L0227,E009,0.601236031393083
S09634,L0227,E009,0.665030157959977
S09613,L0221,E009,0.845203050498466
S08753,L0221,E009,0.86231979966816
S09325,L0239,E009,0.744707587719579
S09676,L0219,E009,0.708463458445477
S08807,L0201,E009,0.629256110435759
S08767,L0243,E009,0.685585770954657
S09519,L0221,E009,0.826810935422053
S09669,L0221,E009,0.789670074837441
S09175,L0235,E009,0.832533302106318
S09011,L0200,E009,0.836088551671611
S08843,L0239,E009,0.702466603925805
S09740,L0243,E009,0.761441747446116
S09520,L0241,E009,0.719530627858662
S09092,L0227,E009,0.649072261514055
S09777,L0229,E009,0.818196889401864
S08883,L0242,E009,0.597238760088455
S09049,L0220,E009,0.738177900354851
S09911,L0202,E009,0.837405023004583
S09837,L0221,E009,0.739856352444682
S09908,L0215,E009,0.783149860179198
S08766,L0209,E009,0.75571046380381
S08703,L0219,E009,0.699280410370494
S09525,L0215,E009,0.688466421421253
S09754,L0224,E009,0.606306388412162
S09892,L0239,E009,0.638833812333088
S09128,L0241,E009,0.671063826144461
S09634,L0241,E009,0.770275803938101
S09596,L0215,E009,0.786861211393825
S09342,L0224,E009,0.491192109444086
S08590,L0201,E009,0.570473984214735
S09069,L0231,E009,0.751323130655357
S09824,L0236,E009,0.571260902388752
S09546,L0216,E009,0.681088692977323
S08644,L0221,E009,0.878983615103243
S08702,L0209,E009,0.814605942059318
S08993,L0227,E009,0.58011863365669
S09380,L0220,E009,0.640905906464879
S09581,L0220,E009,0.69991762119818
S09276,L0229,E009,0.757268613001666
S09483,L0219,E009,0.541516715878377
S09532,L0220,E009,0.720481597932746
S09483,L0225,E009,0.587283955409451
S09018,L0208,E009,0.8861261194822
S09900,L0243,E009,0.711950414079862
S09627,L0218,E009,0.653278084950394
S08739,L0202,E009,0.822490571173609
S09866,L0235,E009,0.713503621687486
S08722,L0242,E009,0.637621619868513
S08928,L0202,E009,0.822713050884998
S08928,L0216,E009,0.829289772269528
S09450,L0206,E009,0.59536328527744
S09666,L0206,E009,0.578475221292594
S09450,L0212,E009,0.75624641214026
S08660,L0206,E009,0.627472490284238
S09935,L0242,E009,0.639247265364872
S08578,L0215,E009,0.672428288731865
S08660,L0212,E009,0.73165956301131
S08645,L0241,E009,0.725206484139797
S09144,L0215,E009,0.775888328376962
S08532,L0225,E009,0.700959218948438
S08582,L0239,E009,0.675552086716374
S08532,L0231,E009,0.687832085458607
S09587,L0219,E009,0.659440356528265
S09587,L0225,E009,0.70294116239878
S09203,L0243,E009,0.745810548359962
S08707,L0239,E009,0.852979439063727
S09078,L0201,E009,0.517295700206847
S08778,L0236,E009,0.53451408529338
S08561,L0200,E009,0.745135454791205
S08782,L0224,E009,0.658031217759988
S09000,L0242,E009,0.651691530206011
S08793,L0216,E009,0.760650430798423
S09569,L0222,E009,0.807433279410274
S09111,L0222,E009,0.807024441872791
S08853,L0218,E009,0.765640231286112
S09830,L0220,E009,0.762651423385558
S09812,L0201,E009,0.668882791120263
S08725,L0231,E009,0.68280459307584
S09662,L0241,E009,0.808326298234346
S09759,L0219,E009,0.449712090040233
S08613,L0242,E009,0.512241922550208
S09485,L0235,E009,0.876902683435793
S09228,L0218,E009,0.702660251906962
S08627,L0218,E009,0.652333902529754
S09350,L0225,E009,0.72531674942819
S09338,L0222,E009,0.714435788528692
S09350,L0219,E009,0.696277142442609
S09589,L0217,E009,0.445080177379741
S09209,L0221,E009,0.754024847269688
S08576,L0219,E009,0.721982076900437
S08867,L0242,E009,0.613099440107629
S09386,L0221,E009,0.834194399760876
S09365,L0224,E009,0.526592288597264
S08993,L0235,E009,0.723012287870036
S09040,L0206,E009,0.555508344171406
S08512,L0242,E009,0.615269076478944
S09040,L0212,E009,0.673439118775012
S08600,L0222,E009,0.759092002885044
S09231,L0222,E009,0.551848818656681
S09366,L0239,E009,0.588727543727064
S09860,L0208,E009,0.759676705751124
S09315,L0242,E009,0.567569917492744
S08790,L0227,E009,0.627877187808438
S09717,L0242,E009,0.628045509741736
S09543,L0222,E009,0.512679373705267
S09156,L0202,E009,0.822775497169466
S08836,L0225,E009,0.69442966331777
S08836,L0231,E009,0.680638295762968
S09082,L0217,E009,0.674160349534362
S08653,L0206,E009,0.650185844254148
S09363,L0222,E009,0.681571130229529
S08653,L0212,E009,0.758300293916173
S09670,L0243,E009,0.797848779105379
S09865,L0239,E009,0.728210379210602
S08899,L0217,E009,0.802594839552022
S09509,L0206,E009,0.615789871794599
S09509,L0212,E009,0.757176679415442
S08943,L0209,E009,0.720142306272701
S09877,L0202,E009,0.816338216718575
S09934,L0219,E009,0.687349561815387
S09934,L0225,E009,0.686953355966815
S08644,L0218,E009,0.760908580700785
S09928,L0201,E009,0.779501287761213
S09554,L0200,E009,0.821739588618418
S09188,L0208,E009,0.707523219686997
S09178,L0241,E009,0.781775567462637
S09716,L0222,E009,0.828219663865884
S09542,L0242,E009,0.600120003910094
S09961,L0206,E009,0.615578229133368
S09961,L0212,E009,0.718852279083795
S09474,L0225,E009,0.68756261280947
S09474,L0219,E009,0.646233550434254
S09264,L0217,E009,0.771453122058005
S09803,L0220,E009,0.750902910229173
S10000,L0224,E009,0.591507989313154
S08939,L0220,E009,0.675628725925142
S09833,L0206,E009,0.646631344537096
S09649,L0209,E009,0.602750353383451
S09485,L0227,E009,0.726182488179022
S09382,L0242,E007,0.544414743061688
S09655,L0220,E007,0.828351138382307
S08899,L0227,E007,0.556318965560971
S09488,L0229,E007,0.699685071120197
S08817,L0202,E007,0.851449342752529
S08817,L0216,E007,0.839388225476926
S08952,L0236,E007,0.599812900792451
S09866,L0215,E007,0.664317065656304
S08713,L0227,E007,0.682671811213525
S09752,L0216,E007,0.8521732841157
S08790,L0201,E007,0.677564862734396
S09752,L0202,E007,0.822059052728998
S09483,L0239,E007,0.580992988435873
S09554,L0224,E007,0.671338362069136
S08843,L0243,E007,0.69516330167671
S09641,L0208,E007,0.828048982077555
S08515,L0201,E007,0.7895457260781
S09641,L0209,E007,0.814296305595059
S09455,L0200,E007,0.724893462189665
S09903,L0242,E007,0.469850259434601
S09136,L0206,E007,0.621469107433805
S09136,L0212,E007,0.760065313405373
S09899,L0209,E007,0.717439030431147
S09325,L0243,E007,0.637280118024196
S09928,L0218,E007,0.662879582811954
S09246,L0206,E007,0.547463813874653
S09264,L0227,E007,0.75822139187099
S09365,L0216,E007,0.681827316416393
S08901,L0206,E007,0.615170638476212
S08590,L0221,E007,0.645282100514492
S09156,L0225,E007,0.759453569710944
S09156,L0231,E007,0.722656688306124
S09767,L0202,E007,0.860258151903808
S08627,L0200,E007,0.697238768983999
S08546,L0227,E007,0.71948405273886
S09485,L0215,E007,0.840887598466759
S09759,L0239,E007,0.536327628854066
S09812,L0221,E007,0.7271336156114
S09945,L0206,E007,0.56482416234249
S09877,L0225,E007,0.699565991690792
S09877,L0231,E007,0.66026604362723
S09780,L0241,E007,0.751026043008431
S08923,L0231,E007,0.725982552965965
S09827,L0208,E007,0.841933514575896
S08735,L0241,E007,0.712134119914888
S09606,L0212,E007,0.630473241298641
S09606,L0206,E007,0.517263503736871
S08931,L0222,E007,0.83382612091878
S08887,L0242,E007,0.477922545304315
S08820,L0242,E007,0.54555736354271
S09078,L0221,E007,0.551150902964769
S09082,L0227,E007,0.708161022851349
S09844,L0236,E007,0.604917211380675
S09587,L0239,E007,0.698278417264288
S09666,L0218,E007,0.574146004197608
S08916,L0231,E007,0.607768698955045
S09964,L0212,E007,0.793480083970798
S09573,L0208,E007,0.729840556399585
S09158,L0229,E007,0.784911007509796
S09856,L0209,E007,0.825366063606664
S09714,L0242,E007,0.494229957823792
S08899,L0235,E007,0.575195314514205
S09262,L0227,E007,0.673665547569761
S09776,L0222,E007,0.82990951612254
S09546,L0219,E007,0.593035641094249
S09250,L0242,E007,0.616407750656025
S09777,L0241,E007,0.768348370805707
S09248,L0236,E007,0.606657769673896
S08561,L0224,E007,0.59620851342297
S08750,L0240,E007,0.579272121759114
S09520,L0201,E007,0.684609642077034
S08844,L0220,E007,0.769720211156432
S08767,L0217,E007,0.656811451424569
S08993,L0215,E007,0.703283664799769
S09715,L0220,E007,0.82969615377023
S09264,L0235,E007,0.836646287491075
S08637,L0240,E007,0.664126843106677
S08853,L0200,E007,0.743999699395795
S08576,L0239,E007,0.707276755744489
S08739,L0225,E007,0.736026233725231
S08739,L0231,E007,0.70239495030763
S09342,L0216,E007,0.652998133387146
S09155,L0217,E007,0.705914633097781
S08928,L0219,E007,0.737213729777874
S09429,L0201,E007,0.606665769174068
S08928,L0225,E007,0.755533770827544
S09856,L0208,E007,0.835176912964117
S09350,L0239,E007,0.664154741919632
S09228,L0200,E007,0.694138315953484
S09463,L0227,E007,0.639983241933119
S09969,L0202,E007,0.780369214872636
S09969,L0216,E007,0.778979052142881
S09589,L0235,E007,0.444353364431604
S08987,L0217,E007,0.726727053798902
S08751,L0208,E007,0.793175843498648
S09474,L0239,E007,0.686367213050849
S08710,L0216,E007,0.702979997667895
S09281,L0209,E007,0.807706292996115
S08710,L0202,E007,0.730668817526294
S09904,L0236,E007,0.608144527191285
S09952,L0220,E007,0.811962662935588
S09227,L0243,E007,0.742765194409533
S08782,L0216,E007,0.84878876303746
S08793,L0219,E007,0.653783454268104
S09502,L0222,E007,0.794137251238192
S08781,L0236,E007,0.574945010611586
S09564,L0212,E007,0.536937639450661
S09564,L0206,E007,0.497004004424106
S09841,L0217,E007,0.528231642770502
S09928,L0221,E007,0.800848221435861
S09627,L0200,E007,0.644950596529398
S09934,L0239,E007,0.590485353726831
S09793,L0236,E007,0.449637525133347
S08606,L0206,E007,0.640463977415838
S08903,L0240,E007,0.624602837002757
S09082,L0235,E007,0.798851091913871
S08614,L0229,E007,0.831153920341445
S08998,L0206,E007,0.538944701712827
S08983,L0209,E007,0.730081497363157
S09753,L0216,E007,0.636417085854852
S09438,L0242,E007,0.559671042074753
S08791,L0215,E007,0.739070019705246
S08529,L0218,E007,0.659956883857447
S09662,L0201,E007,0.72692714176705
S08508,L0219,E007,0.694658671042386
S08508,L0225,E007,0.743435609693158
S09448,L0219,E007,0.673298791170595
S09448,L0225,E007,0.67701364611973
S09181,L0220,E007,0.811803372114085
S08818,L0209,E007,0.828720672316299
S08809,L0212,E007,0.756407628039828
S08809,L0206,E007,0.595991681346017
S08905,L0220,E007,0.748871195112805
S09011,L0224,E007,0.651500103684592
S08558,L0209,E007,0.855760754590182
S08837,L0216,E007,0.807847786150651
S08837,L0202,E007,0.805997984635551
S08818,L0208,E007,0.856754173992814
S09571,L0217,E007,0.596156020307198
S08889,L0215,E007,0.757589490503224
S09846,L0229,E007,0.794757600101533
S08895,L0231,E007,0.65313149570954
S08579,L0220,E007,0.830541356155785
S08895,L0225,E007,0.677588794501207
S09476,L0235,E007,0.833322273197217
S09203,L0217,E007,0.689327936442112
S08743,L0240,E007,0.494022605680378
S09865,L0243,E007,0.696131352252006
S09719,L0231,E007,0.712924017673628
S09637,L0222,E007,0.718405778301987
S09332,L0202,E007,0.651823465720756
S09262,L0241,E007,0.73835658705364
S08922,L0231,E007,0.678982429914387
S09818,L0231,E007,0.670348632291199
S08862,L0222,E007,0.780632454898467
S09339,L0206,E007,0.566387498730494
S09328,L0221,E007,0.870830518520648
S09900,L0217,E007,0.608197356976298
S09092,L0215,E007,0.735622986247271
S09193,L0218,E007,0.589158559324474
S09366,L0243,E007,0.654350624506784
S09765,L0208,E007,0.660314600595572
S08689,L0224,E007,0.631527483338731
S09765,L0209,E007,0.658895313285855
S08794,L0218,E007,0.698243956581461
S08555,L0221,E007,0.878723280015178
S09154,L0206,E007,0.57138588655041
S09154,L0212,E007,0.690410714297966
S09529,L0235,E007,0.833830128245828
S09451,L0218,E007,0.69069874182541
S08742,L0208,E007,0.79340171921261
S09911,L0231,E007,0.740800341640957
S09911,L0225,E007,0.756814304346074
S09510,L0240,E007,0.6906122653667
S09459,L0200,E007,0.717216973181092
S09128,L0201,E007,0.688582787752566
S08554,L0242,E007,0.625018054207963
S09684,L0209,E007,0.850449104858128
S09634,L0201,E007,0.715068796379228
S09086,L0200,E007,0.491851497111554
S09463,L0241,E007,0.69516849462575
S09626,L0216,E007,0.768846641984299
S08546,L0241,E007,0.759468574477023
S09625,L0222,E007,0.703466732389758
S08854,L0212,E007,0.719057496081529
S08682,L0219,E007,0.64416048613742
S09328,L0218,E007,0.762965539354026
S09780,L0227,E007,0.692261135249624
S08735,L0227,E007,0.686136591652299
S09678,L0224,E007,0.558305206681899
S09193,L0221,E007,0.750424859745609
S09164,L0224,E007,0.606598278507732
S08959,L0242,E007,0.471394954996248
S09178,L0201,E007,0.797664254533294
S09819,L0242,E007,0.527286730413496
S08785,L0212,E007,0.74901334500686
S08785,L0206,E007,0.605503719853501
S08794,L0221,E007,0.800054415123972
S08555,L0218,E007,0.699598479312693
S09857,L0220,E007,0.844420073824399
S09351,L0239,E007,0.633090358300382
S09270,L0242,E007,0.570611157560624
S09616,L0219,E007,0.746877286368568
S09476,L0227,E007,0.70528942099096
S08707,L0243,E007,0.693081219477321
S09140,L0217,E007,0.662814447091529
S08582,L0243,E007,0.614969196151623
S09406,L0240,E007,0.547300395101941
S09500,L0229,E007,0.75860001719396
S08703,L0239,E007,0.67732107077182
S09152,L0212,E007,0.752341992981146
S09574,L0220,E007,0.845307633293102
S08690,L0209,E007,0.860313028824767
S09870,L0218,E007,0.634198827560119
S08713,L0241,E007,0.724283595180681
S09426,L0220,E007,0.729652781742606
S08971,L0212,E007,0.765230980038937
S09646,L0236,E007,0.562484407979363
S09396,L0218,E007,0.689362649077366
S09101,L0222,E007,0.816321703753042
S08566,L0235,E007,0.609478459841687
S09175,L0215,E007,0.785546819932844
S09676,L0239,E007,0.648879287950049
S08807,L0221,E007,0.692028200396214
S08745,L0242,E007,0.605463232698805
S09689,L0224,E007,0.667014271973463
S09971,L0200,E007,0.477790545895982
S08690,L0208,E007,0.886636054726092
S09892,L0243,E007,0.531564785331455
S09161,L0218,E007,0.670937731867776
S08854,L0221,E007,0.747721798886098
S09919,L0222,E007,0.690058988038079
S09402,L0236,E007,0.584138949511439
S09577,L0224,E007,0.569186411368238
S09094,L0224,E007,0.573256167363618
S09846,L0235,E007,0.808351862224923
S09080,L0218,E007,0.669952809166925
S09620,L0222,E007,0.829452273196384
S09362,L0219,E007,0.681790379204904
S09676,L0208,E007,0.787696681302714
S08574,L0217,E007,0.665128904381017
S09362,L0225,E007,0.668294555876096
S08778,L0242,E007,0.551285323619
S08512,L0227,E007,0.669080694995545
S08891,L0241,E007,0.775270911668686
S09047,L0206,E007,0.598871466603068
S09343,L0219,E007,0.583621345077406
S08997,L0201,E007,0.72341369440695
S09343,L0225,E007,0.572052756691549
S09018,L0243,E007,0.786934766973552
S08652,L0200,E007,0.702962906955592
S08816,L0236,E007,0.557725029599738
S08929,L0202,E007,0.592496781631585
S08929,L0216,E007,0.618039381371582
S08727,L0206,E007,0.629447475357912
S08969,L0243,E007,0.695947967864022
S08727,L0212,E007,0.761351802073472
S09830,L0240,E007,0.671290892413882
S09580,L0220,E007,0.713768147221467
S09345,L0236,E007,0.594619185097783
S09717,L0227,E007,0.675773394399339
S09460,L0243,E007,0.745860612936133
S09488,L0242,E007,0.517738784416842
S09382,L0229,E007,0.677785374074724
S08703,L0208,E007,0.802715997997073
S09274,L0235,E007,0.742758973833053
S09152,L0221,E007,0.772223926879897
S09306,L0241,E007,0.782526812616376
S08911,L0216,E007,0.668264516463904
S09533,L0236,E007,0.622608539772545
S09196,L0236,E007,0.549028487477346
S09346,L0200,E007,0.690751855792952
S09436,L0243,E007,0.693872630903192
S09088,L0217,E007,0.593289179415338
S09908,L0206,E007,0.659064647344338
S08890,L0221,E007,0.777493400576895
S08935,L0218,E007,0.666616305398847
S09824,L0242,E007,0.571089413032158
S09529,L0229,E007,0.831162600056159
S08971,L0221,E007,0.812076283229719
S09205,L0227,E007,0.652328759805121
S08625,L0215,E007,0.750792395136281
S09455,L0240,E007,0.694753246902646
S08887,L0229,E007,0.648223782858523
S08628,L0216,E007,0.84983658403747
S08651,L0236,E007,0.638148952352036
S09553,L0201,E007,0.688736274265453
S09581,L0240,E007,0.617458799306374
S08815,L0201,E007,0.745483331455768
S09214,L0215,E007,0.796650319321939
S09586,L0224,E007,0.4845722212264
S09532,L0240,E007,0.649942030031442
S08807,L0212,E007,0.633117595416612
S09861,L0231,E007,0.693651970451513
S09277,L0202,E007,0.802628060044722
S09277,L0216,E007,0.797099220323939
S09861,L0225,E007,0.711176138990774
S09615,L0209,E007,0.81133962739662
S08965,L0220,E007,0.688224062170527
S09579,L0239,E007,0.6264381749907
S09500,L0235,E007,0.780658033787304
S09972,L0217,E007,0.59409433392214
S08594,L0220,E007,0.849622381976876
S08956,L0222,E007,0.757221034684752
S08903,L0200,E007,0.640499602347816
S09673,L0215,E007,0.743441556831565
S08890,L0218,E007,0.712065895652024
S08935,L0221,E007,0.744528202058972
S09030,L0216,E007,0.741657017956642
S09593,L0243,E007,0.67802504618958
S08742,L0239,E007,0.656806225532302
S09352,L0239,E007,0.727323560995936
S09733,L0206,E007,0.616045500534125
S09387,L0220,E007,0.7381589370201
S09860,L0243,E007,0.629867781504467
S08883,L0241,E007,0.669751624511218
S08722,L0227,E007,0.728617437034541
S09803,L0240,E007,0.656848675340742
S09280,L0216,E007,0.782900453272975
S09280,L0202,E007,0.810342574712566
S09790,L0243,E007,0.639872111301975
S08766,L0236,E007,0.590555301859132
S09378,L0201,E007,0.683566821722217
S08939,L0240,E007,0.573786302529504
S08869,L0217,E007,0.558526463708628
S09274,L0227,E007,0.617220168525746
S09935,L0227,E007,0.711545672899378
S09265,L0216,E007,0.797374189696686
S09161,L0221,E007,0.790265320102367
S09029,L0202,E007,0.797567611512306
S09837,L0220,E007,0.722074632757666
S09628,L0217,E007,0.647397740751565
S09288,L0218,E007,0.696490445047347
S08637,L0200,E007,0.6855864480199
S09681,L0208,E007,0.848995094183412
S09205,L0235,E007,0.797243382644639
S09188,L0243,E007,0.650305708832441
S09452,L0236,E007,0.48908776276164
S09297,L0208,E007,0.788554652962052
S09000,L0227,E007,0.719707982296792
S08566,L0229,E007,0.5987998849447
S09297,L0209,E007,0.774414205043564
S08750,L0200,E007,0.535117072671509
S09271,L0217,E007,0.604154423495546
S09669,L0220,E007,0.778281945198946
S09519,L0220,E007,0.780640661746109
S09681,L0209,E007,0.787460186883767
S09893,L0201,E007,0.766312569849132
S08753,L0220,E007,0.837372255112159
S08771,L0201,E007,0.761315516101952
S09613,L0220,E007,0.845564827650816
S09255,L0219,E007,0.60461966239017
S09125,L0225,E007,0.737482718356939
S09125,L0219,E007,0.71373461610856
S08780,L0217,E007,0.690774592429192
S09071,L0236,E007,0.629977592379076
S08752,L0224,E007,0.586544709687346
S09086,L0240,E007,0.488146001996132
S09923,L0200,E007,0.686280175609824
S08836,L0222,E007,0.720641375940365
S09111,L0208,E007,0.87613735512728
S09308,L0216,E007,0.697084573017898
S09770,L0202,E007,0.633799924360624
S09770,L0216,E007,0.620277317623265
S09951,L0224,E007,0.55062883869884
S09000,L0241,E007,0.795349090898841
S09276,L0215,E007,0.752625615095222
S09377,L0218,E007,0.531308756894746
S08540,L0217,E007,0.701023292607815
S08759,L0221,E007,0.637529271555501
S09282,L0224,E007,0.59603286983234
S08644,L0220,E007,0.856323367774979
S09569,L0209,E007,0.802345131009827
S08800,L0216,E007,0.663889133113251
S08800,L0202,E007,0.686561655628504
S08751,L0239,E007,0.63371299778357
S08798,L0239,E007,0.612620356162712
S09111,L0209,E007,0.822365839810579
S09438,L0229,E007,0.731765491193966
S09828,L0243,E007,0.748900362021949
S08686,L0224,E007,0.577283196555631
S09754,L0231,E007,0.688478474000855
S08613,L0241,E007,0.691283629583892
S09329,L0202,E007,0.688879959143004
S08743,L0200,E007,0.477336973296298
S09234,L0201,E007,0.589086634867397
S08554,L0229,E007,0.799784457409258
S09913,L0219,E007,0.729513913770434
S09397,L0217,E007,0.565058680279216
S09515,L0218,E007,0.76704969768934
S08576,L0208,E007,0.859401903525359
S08702,L0236,E007,0.632936241339707
S09061,L0216,E007,0.844435843004103
S09321,L0218,E007,0.66947954709222
S09034,L0221,E007,0.833922073967048
S09977,L0243,E007,0.679725905764603
S09831,L0243,E007,0.649444561291371
S08722,L0241,E007,0.79019450100721
S08897,L0227,E007,0.671399893058649
S08575,L0201,E007,0.779924134722875
S09935,L0241,E007,0.750712168814959
S08578,L0206,E007,0.536972613104839
S08578,L0212,E007,0.581701776670094
S09306,L0227,E007,0.72619562690985
S09573,L0239,E007,0.627002174974617
S08795,L0201,E007,0.728432229239881
S09270,L0229,E007,0.796469419354198
S09515,L0221,E007,0.832138690340866
S08943,L0236,E007,0.537713433643396
S09259,L0224,E007,0.56486701436946
S09819,L0229,E007,0.707359375753256
S09321,L0221,E007,0.856177303751032
S08959,L0229,E007,0.606519276452267
S09716,L0208,E007,0.839004490287137
S09480,L0202,E007,0.697126966600605
S09034,L0218,E007,0.670353074320912
S09073,L0215,E007,0.814377058956528
S09716,L0209,E007,0.805000173777718
S09542,L0241,E007,0.70396315302371
S09827,L0239,E007,0.648805565715439
S09049,L0240,E007,0.649450960212074
S09142,L0216,E007,0.682395942591727
S09069,L0222,E007,0.816568679431559
S08590,L0212,E007,0.595919234183783
S09386,L0220,E007,0.825486123663556
S09920,L0227,E007,0.678764791916831
S09209,L0220,E007,0.681912666303122
S09596,L0206,E007,0.650839709705649
S08961,L0202,E007,0.689977150206924
S09596,L0212,E007,0.785292301841967
S09621,L0219,E007,0.7152021710196
S09649,L0236,E007,0.449788848237411
S09621,L0225,E007,0.738669046409556
S09759,L0208,E007,0.622689848409686
S09525,L0206,E007,0.544866675594245
S08636,L0216,E007,0.837383224822606
S09317,L0215,E007,0.803275133348775
S08636,L0202,E007,0.794532491425077
S09811,L0218,E007,0.674587586014768
S09158,L0235,E007,0.810508389892411
S09338,L0209,E007,0.79136367057614
S09298,L0217,E007,0.603193644141729
S09884,L0243,E007,0.782101383047942
S10000,L0231,E007,0.641014750778659
S09406,L0200,E007,0.579394161939612
S08614,L0235,E007,0.839904496172154
S09677,L0225,E007,0.64489683897591
S09540,L0200,E007,0.613465398397348
S09677,L0231,E007,0.589290667094258
S08725,L0222,E007,0.76588157564767
S09812,L0212,E007,0.65917092962072
S08867,L0241,E007,0.767512192150383
S08745,L0229,E007,0.819362153306196
S08600,L0209,E007,0.811475471622778
S08512,L0241,E007,0.707449682541613
S09065,L0240,E007,0.692350725382302
S09245,L0217,E007,0.64510202365003
S08683,L0206,E007,0.618632056369457
S09915,L0219,E007,0.676337458617624
S09915,L0225,E007,0.690582877554031
S09231,L0209,E007,0.623450702360859
S09315,L0241,E007,0.709639188916836
S08537,L0239,E007,0.601774699789866
S09377,L0221,E007,0.67276091197064
S09704,L0219,E007,0.693247945036907
S08759,L0218,E007,0.567670973152761
S09078,L0212,E007,0.506680937713373
S09717,L0241,E007,0.718850942486236
S09543,L0209,E007,0.50635479069911
S08897,L0235,E007,0.789341535745548
S09144,L0212,E007,0.771729442633887
S09964,L0221,E007,0.861138504527373
S09144,L0206,E007,0.616175712878641
S08532,L0222,E007,0.742642493870933
S09589,L0229,E007,0.41948590436865
S09363,L0209,E007,0.698555225755072
S09446,L0240,E007,0.714127220264443
S09811,L0216,E001,0.215643617539251
S08911,L0243,E001,0.217091267131339
S09463,L0220,E001,0.180099609321956
S09856,L0227,E001,0.331453654526029
S08743,L0222,E001,0.37282765670362
S09438,L0221,E001,0.346326672351006
S09589,L0218,E001,0.167132569058124
S08987,L0206,E001,0.261410923518229
S09261,L0201,E001,0.331544416471567
S08739,L0236,E001,0.184110572576608
S09934,L0229,E001,0.154139428575767
S09951,L0239,E001,0.248561999247588
S08628,L0243,E001,0.402496764194791
S09952,L0225,E001,0.25793349552752
S09952,L0219,E001,0.126024465608986
S09553,L0240,E001,0.262684345522046
S08723,L0201,E001,0.429128642860092
S09034,L0216,E001,0.463869103643816
S09641,L0235,E001,0.44887665297308
S09474,L0229,E001,0.529208163933359
S09018,L0215,E001,0.406060343888333
S09841,L0206,E001,0.082252151801571
S08702,L0201,E001,0.259567661314412
S08745,L0218,E001,0.474046154345707
S09866,L0200,E001,0.224451642720764
S09277,L0243,E001,0.1779264346587
S09684,L0241,E001,0.180458771986049
S09540,L0219,E001,0.258971455819007
S09262,L0220,E001,0.135995798663852
S08686,L0239,E001,0.199600497412126
S09350,L0229,E001,0.302689054925558
S09573,L0235,E001,0.271593685720153
S09329,L0209,E001,0.257559655309908
S08660,L0231,E001,0.181788429297138
S09450,L0231,E001,0.268097594962747
S08983,L0241,E001,0.249003294733355
S08576,L0229,E001,0.351047152339677
S09510,L0222,E001,0.239939167210534
S08759,L0216,E001,0.129631435165598
S08759,L0202,E001,0.100843568376552
S09704,L0217,E001,0.324995749418625
S09352,L0242,E001,0.211366328068037
S09281,L0227,E001,0.319100026867761
S08558,L0241,E001,0.281285374799164
S08959,L0218,E001,0.183121383139372
S08976,L0206,E001,0.244250193768663
S09819,L0218,E001,0.231846399793818
S08844,L0225,E001,0.350296680198989
