scene,listener,system,mbstoi
S08600,L0222,E009,0.759092002885044
S09231,L0222,E009,0.551848818656681
S09366,L0239,E009,0.588727543727064
S09315,L0242,E009,0.567569917492744
S08790,L0227,E009,0.627877187808438
S09717,L0242,E009,0.628045509741736
S09543,L0222,E009,0.512679373705267
S08836,L0225,E009,0.69442966331777
S08836,L0231,E009,0.680638295762968
S09082,L0217,E009,0.674160349534362
S08653,L0206,E009,0.650185844254148
S09363,L0222,E009,0.681571130229529
S08653,L0212,E009,0.758300293916173
S09670,L0243,E009,0.797848779105379
S09865,L0239,E009,0.728210379210602
S08899,L0217,E009,0.802594839552022
S09509,L0206,E009,0.615789871794599
S09509,L0212,E009,0.757176679415442
S08943,L0209,E009,0.720142306272701
S09934,L0219,E009,0.687349561815387
S09934,L0225,E009,0.686953355966815
S08644,L0218,E009,0.760908580700785
S09928,L0201,E009,0.779501287761213
S09554,L0200,E009,0.821739588618418
S09716,L0222,E009,0.828219663865884
S09542,L0242,E009,0.600120003910094
S09961,L0206,E009,0.615578229133368
S09961,L0212,E009,0.718852279083795
S09474,L0225,E009,0.68756261280947
S09474,L0219,E009,0.646233550434254
S09264,L0217,E009,0.771453122058005
S10000,L0224,E009,0.591507989313154
S09833,L0206,E009,0.646631344537096
S09649,L0209,E009,0.602750353383451
S09485,L0227,E009,0.726182488179022
S09382,L0242,E007,0.544414743061688
S08899,L0227,E007,0.556318965560971
S09488,L0229,E007,0.699685071120197
S08817,L0216,E007,0.839388225476926
S08952,L0236,E007,0.599812900792451
S09866,L0215,E007,0.664317065656304
S08713,L0227,E007,0.682671811213525
S09752,L0216,E007,0.8521732841157
S08790,L0201,E007,0.677564862734396
S09483,L0239,E007,0.580992988435873
S09554,L0224,E007,0.671338362069136
S08843,L0243,E007,0.69516330167671
S08515,L0201,E007,0.7895457260781
S09641,L0209,E007,0.814296305595059
S09455,L0200,E007,0.724893462189665
S09903,L0242,E007,0.469850259434601
S09136,L0206,E007,0.621469107433805
S09136,L0212,E007,0.760065313405373
S09899,L0209,E007,0.717439030431147
S09325,L0243,E007,0.637280118024196
S09928,L0218,E007,0.662879582811954
S09246,L0206,E007,0.547463813874653
S09264,L0227,E007,0.75822139187099
S09365,L0216,E007,0.681827316416393
S08901,L0206,E007,0.615170638476212
S08590,L0221,E007,0.645282100514492
S09156,L0225,E007,0.759453569710944
S09156,L0231,E007,0.722656688306124
S08627,L0200,E007,0.697238768983999
S08546,L0227,E007,0.71948405273886
S09485,L0215,E007,0.840887598466759
S09759,L0239,E007,0.536327628854066
S09812,L0221,E007,0.7271336156114
S09945,L0206,E007,0.56482416234249
S09877,L0225,E007,0.699565991690792
S09877,L0231,E007,0.66026604362723
S08923,L0231,E007,0.725982552965965
S09606,L0212,E007,0.630473241298641
S09606,L0206,E007,0.517263503736871
S08931,L0222,E007,0.83382612091878
S08887,L0242,E007,0.477922545304315
S08820,L0242,E007,0.54555736354271
S09078,L0221,E007,0.551150902964769
S09082,L0227,E007,0.708161022851349
S09844,L0236,E007,0.604917211380675
S09587,L0239,E007,0.698278417264288
S09666,L0218,E007,0.574146004197608
S08916,L0231,E007,0.607768698955045
S09964,L0212,E007,0.793480083970798
S09158,L0229,E007,0.784911007509796
S09856,L0209,E007,0.825366063606664
S09714,L0242,E007,0.494229957823792
S09262,L0227,E007,0.673665547569761
S09776,L0222,E007,0.82990951612254
S09546,L0219,E007,0.593035641094249
S09250,L0242,E007,0.616407750656025
S09248,L0236,E007,0.606657769673896
S08561,L0224,E007,0.59620851342297
S08750,L0240,E007,0.579272121759114
S09520,L0201,E007,0.684609642077034
S08767,L0217,E007,0.656811451424569
S08993,L0215,E007,0.703283664799769
S08637,L0240,E007,0.664126843106677
S08853,L0200,E007,0.743999699395795
S08576,L0239,E007,0.707276755744489
S08739,L0225,E007,0.736026233725231
S08739,L0231,E007,0.70239495030763
S09342,L0216,E007,0.652998133387146
S09155,L0217,E007,0.705914633097781
S08928,L0219,E007,0.737213729777874
S09429,L0201,E007,0.606665769174068
S08928,L0225,E007,0.755533770827544
S09350,L0239,E007,0.664154741919632
S09228,L0200,E007,0.694138315953484
S09463,L0227,E007,0.639983241933119
S09969,L0216,E007,0.778979052142881
S08987,L0217,E007,0.726727053798902
S09474,L0239,E007,0.686367213050849
S08710,L0216,E007,0.702979997667895
S09281,L0209,E007,0.807706292996115
S09904,L0236,E007,0.608144527191285
S09227,L0243,E007,0.742765194409533
S08782,L0216,E007,0.84878876303746
S08793,L0219,E007,0.653783454268104
S09502,L0222,E007,0.794137251238192
S08781,L0236,E007,0.574945010611586
S09564,L0212,E007,0.536937639450661
S09564,L0206,E007,0.497004004424106
S09841,L0217,E007,0.528231642770502
S09928,L0221,E007,0.800848221435861
S09627,L0200,E007,0.644950596529398
S09934,L0239,E007,0.590485353726831
S09793,L0236,E007,0.449637525133347
S08606,L0206,E007,0.640463977415838
S08903,L0240,E007,0.624602837002757
S08614,L0229,E007,0.831153920341445
S08998,L0206,E007,0.538944701712827
S08983,L0209,E007,0.730081497363157
S09753,L0216,E007,0.636417085854852
S09438,L0242,E007,0.559671042074753
S08791,L0215,E007,0.739070019705246
S08529,L0218,E007,0.659956883857447
S09662,L0201,E007,0.72692714176705
S08508,L0219,E007,0.694658671042386
S08508,L0225,E007,0.743435609693158
S09448,L0219,E007,0.673298791170595
S09448,L0225,E007,0.67701364611973
S08818,L0209,E007,0.828720672316299
S08809,L0212,E007,0.756407628039828
S08809,L0206,E007,0.595991681346017
S09011,L0224,E007,0.651500103684592
S08558,L0209,E007,0.855760754590182
S08837,L0216,E007,0.807847786150651
S09571,L0217,E007,0.596156020307198
S08889,L0215,E007,0.757589490503224
S09846,L0229,E007,0.794757600101533
S08895,L0231,E007,0.65313149570954
S08895,L0225,E007,0.677588794501207
S09203,L0217,E007,0.689327936442112
S08743,L0240,E007,0.494022605680378
S09865,L0243,E007,0.696131352252006
S09719,L0231,E007,0.712924017673628
S09637,L0222,E007,0.718405778301987
S08922,L0231,E007,0.678982429914387
S09818,L0231,E007,0.670348632291199
S08862,L0222,E007,0.780632454898467
S09339,L0206,E007,0.566387498730494
S09328,L0221,E007,0.870830518520648
S09900,L0217,E007,0.608197356976298
S09092,L0215,E007,0.735622986247271
S09193,L0218,E007,0.589158559324474
S09366,L0243,E007,0.654350624506784
S08689,L0224,E007,0.631527483338731
S09765,L0209,E007,0.658895313285855
S08794,L0218,E007,0.698243956581461
S08555,L0221,E007,0.878723280015178
S09154,L0206,E007,0.57138588655041
S09154,L0212,E007,0.690410714297966
S09451,L0218,E007,0.69069874182541
S09911,L0231,E007,0.740800341640957
S09911,L0225,E007,0.756814304346074
S09510,L0240,E007,0.6906122653667
S09459,L0200,E007,0.717216973181092
S09128,L0201,E007,0.688582787752566
S08554,L0242,E007,0.625018054207963
S09684,L0209,E007,0.850449104858128
S09634,L0201,E007,0.715068796379228
S09086,L0200,E007,0.491851497111554
S09626,L0216,E007,0.768846641984299
S09625,L0222,E007,0.703466732389758
S08854,L0212,E007,0.719057496081529
S08682,L0219,E007,0.64416048613742
S09328,L0218,E007,0.762965539354026
S09780,L0227,E007,0.692261135249624
S08735,L0227,E007,0.686136591652299
S09678,L0224,E007,0.558305206681899
S09193,L0221,E007,0.750424859745609
S09164,L0224,E007,0.606598278507732
S08959,L0242,E007,0.471394954996248
S09178,L0201,E007,0.797664254533294
S09819,L0242,E007,0.527286730413496
S08785,L0212,E007,0.74901334500686
S08785,L0206,E007,0.605503719853501
S08794,L0221,E007,0.800054415123972
S08555,L0218,E007,0.699598479312693
S09351,L0239,E007,0.633090358300382
S09270,L0242,E007,0.570611157560624
S09616,L0219,E007,0.746877286368568
S09476,L0227,E007,0.70528942099096
S08707,L0243,E007,0.693081219477321
S09140,L0217,E007,0.662814447091529
S08582,L0243,E007,0.614969196151623
S09406,L0240,E007,0.547300395101941
S09500,L0229,E007,0.75860001719396
S08703,L0239,E007,0.67732107077182
S09152,L0212,E007,0.752341992981146
S08690,L0209,E007,0.860313028824767
S09870,L0218,E007,0.634198827560119
S08971,L0212,E007,0.765230980038937
S09646,L0236,E007,0.562484407979363
S09396,L0218,E007,0.689362649077366
S09101,L0222,E007,0.816321703753042
S09175,L0215,E007,0.785546819932844
S09676,L0239,E007,0.648879287950049
S08807,L0221,E007,0.692028200396214
S08745,L0242,E007,0.605463232698805
S09689,L0224,E007,0.667014271973463
S09971,L0200,E007,0.477790545895982
S09892,L0243,E007,0.531564785331455
S09161,L0218,E007,0.670937731867776
S08854,L0221,E007,0.747721798886098
S09919,L0222,E007,0.690058988038079
S09402,L0236,E007,0.584138949511439
S09577,L0224,E007,0.569186411368238
S09094,L0224,E007,0.573256167363618
S09080,L0218,E007,0.669952809166925
S09620,L0222,E007,0.829452273196384
S09362,L0219,E007,0.681790379204904
S08574,L0217,E007,0.665128904381017
S09362,L0225,E007,0.668294555876096
S08778,L0242,E007,0.551285323619
S08512,L0227,E007,0.669080694995545
S09047,L0206,E007,0.598871466603068
S09343,L0219,E007,0.583621345077406
S08997,L0201,E007,0.72341369440695
S09343,L0225,E007,0.572052756691549
S09018,L0243,E007,0.786934766973552
S08652,L0200,E007,0.702962906955592
S08816,L0236,E007,0.557725029599738
S08929,L0216,E007,0.618039381371582
S08727,L0206,E007,0.629447475357912
S08969,L0243,E007,0.695947967864022
S08727,L0212,E007,0.761351802073472
S09830,L0240,E007,0.671290892413882
S09345,L0236,E007,0.594619185097783
S09717,L0227,E007,0.675773394399339
S09460,L0243,E007,0.745860612936133
S09488,L0242,E007,0.517738784416842
S09382,L0229,E007,0.677785374074724
S09152,L0221,E007,0.772223926879897
S08911,L0216,E007,0.668264516463904
S09533,L0236,E007,0.622608539772545
S09196,L0236,E007,0.549028487477346
S09346,L0200,E007,0.690751855792952
S09436,L0243,E007,0.693872630903192
S09088,L0217,E007,0.593289179415338
S09908,L0206,E007,0.659064647344338
S08890,L0221,E007,0.777493400576895
S08935,L0218,E007,0.666616305398847
S09824,L0242,E007,0.571089413032158
S09529,L0229,E007,0.831162600056159
S08971,L0221,E007,0.812076283229719
S09205,L0227,E007,0.652328759805121
S08625,L0215,E007,0.750792395136281
S09455,L0240,E007,0.694753246902646
S08887,L0229,E007,0.648223782858523
S08628,L0216,E007,0.84983658403747
S08651,L0236,E007,0.638148952352036
S09553,L0201,E007,0.688736274265453
S09581,L0240,E007,0.617458799306374
S08815,L0201,E007,0.745483331455768
S09214,L0215,E007,0.796650319321939
S09586,L0224,E007,0.4845722212264
S09532,L0240,E007,0.649942030031442
S08807,L0212,E007,0.633117595416612
S09861,L0231,E007,0.693651970451513
S09277,L0216,E007,0.797099220323939
S09861,L0225,E007,0.711176138990774
S09615,L0209,E007,0.81133962739662
S09579,L0239,E007,0.6264381749907
S09972,L0217,E007,0.59409433392214
S08956,L0222,E007,0.757221034684752
S08903,L0200,E007,0.640499602347816
S09673,L0215,E007,0.743441556831565
S08890,L0218,E007,0.712065895652024
S08935,L0221,E007,0.744528202058972
S09030,L0216,E007,0.741657017956642
S09593,L0243,E007,0.67802504618958
S08742,L0239,E007,0.656806225532302
S09352,L0239,E007,0.727323560995936
S09733,L0206,E007,0.616045500534125
S09860,L0243,E007,0.629867781504467
S08722,L0227,E007,0.728617437034541
S09803,L0240,E007,0.656848675340742
S09280,L0216,E007,0.782900453272975
S09790,L0243,E007,0.639872111301975
S08766,L0236,E007,0.590555301859132
S09378,L0201,E007,0.683566821722217
S08939,L0240,E007,0.573786302529504
S08869,L0217,E007,0.558526463708628
S09274,L0227,E007,0.617220168525746
S09935,L0227,E007,0.711545672899378
S09265,L0216,E007,0.797374189696686
S09161,L0221,E007,0.790265320102367
S09628,L0217,E007,0.647397740751565
S09288,L0218,E007,0.696490445047347
S08637,L0200,E007,0.6855864480199
S09188,L0243,E007,0.650305708832441
S09452,L0236,E007,0.48908776276164
S09000,L0227,E007,0.719707982296792
S08566,L0229,E007,0.5987998849447
S09297,L0209,E007,0.774414205043564
S08750,L0200,E007,0.535117072671509
S09271,L0217,E007,0.604154423495546
S09681,L0209,E007,0.787460186883767
S09893,L0201,E007,0.766312569849132
S08771,L0201,E007,0.761315516101952
S09255,L0219,E007,0.60461966239017
S09125,L0225,E007,0.737482718356939
S09125,L0219,E007,0.71373461610856
S08780,L0217,E007,0.690774592429192
S09071,L0236,E007,0.629977592379076
S08752,L0224,E007,0.586544709687346
S09086,L0240,E007,0.488146001996132
S09923,L0200,E007,0.686280175609824
S08836,L0222,E007,0.720641375940365
S09308,L0216,E007,0.697084573017898
S09770,L0216,E007,0.620277317623265
S09951,L0224,E007,0.55062883869884
S09276,L0215,E007,0.752625615095222
S09377,L0218,E007,0.531308756894746
S08540,L0217,E007,0.701023292607815
S08759,L0221,E007,0.637529271555501
S09282,L0224,E007,0.59603286983234
S09569,L0209,E007,0.802345131009827
S08800,L0216,E007,0.663889133113251
S08751,L0239,E007,0.63371299778357
S08798,L0239,E007,0.612620356162712
S09111,L0209,E007,0.822365839810579
S09438,L0229,E007,0.731765491193966
S09828,L0243,E007,0.748900362021949
S08686,L0224,E007,0.577283196555631
S09754,L0231,E007,0.688478474000855
S08743,L0200,E007,0.477336973296298
S09234,L0201,E007,0.589086634867397
S08554,L0229,E007,0.799784457409258
S09913,L0219,E007,0.729513913770434
S09397,L0217,E007,0.565058680279216
S09515,L0218,E007,0.76704969768934
S08702,L0236,E007,0.632936241339707
S09061,L0216,E007,0.844435843004103
S09321,L0218,E007,0.66947954709222
S09034,L0221,E007,0.833922073967048
S09977,L0243,E007,0.679725905764603
S09831,L0243,E007,0.649444561291371
S08897,L0227,E007,0.671399893058649
S08575,L0201,E007,0.779924134722875
S08578,L0206,E007,0.536972613104839
S08578,L0212,E007,0.581701776670094
S09306,L0227,E007,0.72619562690985
S09573,L0239,E007,0.627002174974617
S08795,L0201,E007,0.728432229239881
S09270,L0229,E007,0.796469419354198
S09515,L0221,E007,0.832138690340866
S08943,L0236,E007,0.537713433643396
S09259,L0224,E007,0.56486701436946
S09819,L0229,E007,0.707359375753256
S09321,L0221,E007,0.856177303751032
S08959,L0229,E007,0.606519276452267
S09034,L0218,E007,0.670353074320912
S09073,L0215,E007,0.814377058956528
S09716,L0209,E007,0.805000173777718
S09827,L0239,E007,0.648805565715439
S09049,L0240,E007,0.649450960212074
S09142,L0216,E007,0.682395942591727
S09069,L0222,E007,0.816568679431559
S08590,L0212,E007,0.595919234183783
S09920,L0227,E007,0.678764791916831
S09596,L0206,E007,0.650839709705649
S09596,L0212,E007,0.785292301841967
S09621,L0219,E007,0.7152021710196
S09649,L0236,E007,0.449788848237411
S09621,L0225,E007,0.738669046409556
S09525,L0206,E007,0.544866675594245
S08636,L0216,E007,0.837383224822606
S09317,L0215,E007,0.803275133348775
S09811,L0218,E007,0.674587586014768
S09338,L0209,E007,0.79136367057614
S09298,L0217,E007,0.603193644141729
S09884,L0243,E007,0.782101383047942
S10000,L0231,E007,0.641014750778659
S09406,L0200,E007,0.579394161939612
S09677,L0225,E007,0.64489683897591
S09540,L0200,E007,0.613465398397348
S09677,L0231,E007,0.589290667094258
S08725,L0222,E007,0.76588157564767
S09812,L0212,E007,0.65917092962072
S08745,L0229,E007,0.819362153306196
S08600,L0209,E007,0.811475471622778
S09065,L0240,E007,0.692350725382302
S09245,L0217,E007,0.64510202365003
S08683,L0206,E007,0.618632056369457
S09915,L0219,E007,0.676337458617624
S09915,L0225,E007,0.690582877554031
S09231,L0209,E007,0.623450702360859
S08537,L0239,E007,0.601774699789866
S09377,L0221,E007,0.67276091197064
S09704,L0219,E007,0.693247945036907
S08759,L0218,E007,0.567670973152761
S09078,L0212,E007,0.506680937713373
S09543,L0209,E007,0.50635479069911
S09144,L0212,E007,0.771729442633887
S09964,L0221,E007,0.861138504527373
S09144,L0206,E007,0.616175712878641
S08532,L0222,E007,0.742642493870933
S09589,L0229,E007,0.41948590436865
S09363,L0209,E007,0.698555225755072
S09446,L0240,E007,0.714127220264443
S09811,L0216,E001,0.215643617539251
S08911,L0243,E001,0.217091267131339
S09856,L0227,E001,0.331453654526029
S08743,L0222,E001,0.37282765670362
S09438,L0221,E001,0.346326672351006
S09589,L0218,E001,0.167132569058124
S08987,L0206,E001,0.261410923518229
S09261,L0201,E001,0.331544416471567
S08739,L0236,E001,0.184110572576608
S09934,L0229,E001,0.154139428575767
S09951,L0239,E001,0.248561999247588
S08628,L0243,E001,0.402496764194791
S09952,L0225,E001,0.25793349552752
S09952,L0219,E001,0.126024465608986
S09553,L0240,E001,0.262684345522046
S08723,L0201,E001,0.429128642860092
S09034,L0216,E001,0.463869103643816
S09474,L0229,E001,0.529208163933359
S09018,L0215,E001,0.406060343888333
S09841,L0206,E001,0.082252151801571
S08702,L0201,E001,0.259567661314412
S08745,L0218,E001,0.474046154345707
S09866,L0200,E001,0.224451642720764
S09277,L0243,E001,0.1779264346587
S09540,L0219,E001,0.258971455819007
S08686,L0239,E001,0.199600497412126
S09350,L0229,E001,0.302689054925558
S09329,L0209,E001,0.257559655309908
S08660,L0231,E001,0.181788429297138
S09450,L0231,E001,0.268097594962747
S08576,L0229,E001,0.351047152339677
S09510,L0222,E001,0.239939167210534
S08759,L0216,E001,0.129631435165598
S09704,L0217,E001,0.324995749418625
S09352,L0242,E001,0.211366328068037
S09281,L0227,E001,0.319100026867761
S08959,L0218,E001,0.183121383139372
S08976,L0206,E001,0.244250193768663
S09819,L0218,E001,0.231846399793818
S08844,L0225,E001,0.350296680198989
S08844,L0219,E001,0.318873064400915
S09715,L0225,E001,0.120736039345241
S09715,L0219,E001,0.037680332584967
S08929,L0243,E001,0.109799951012741
S08767,L0206,E001,0.095269668788403
S09270,L0218,E001,0.45356365983733
S08554,L0221,E001,0.455838478836576
S09155,L0206,E001,0.199161646633044
S09637,L0242,E001,0.187301645602668
S09485,L0200,E001,0.411253776733987
S09265,L0243,E001,0.237397197015892
S09406,L0222,E001,0.228929573903763
S09587,L0229,E001,0.309436746294163
S09156,L0236,E001,0.473630520535984
S09907,L0201,E001,0.105736555490145
S08993,L0200,E001,0.287386892628296
S09377,L0216,E001,0.169296355967821
S08778,L0212,E001,0.221631545483137
S09961,L0231,E001,0.410816175802917
S09641,L0227,E001,0.325191324719102
S08959,L0221,E001,0.252165772421243
S08683,L0224,E001,0.169361117893818
S09819,L0221,E001,0.27155444652049
S09860,L0215,E001,0.352611221447366
S09899,L0227,E001,0.391443081069264
S09893,L0240,E001,0.278231506871207
S09270,L0221,E001,0.581518431964504
S09069,L0217,E001,0.441741663288717
S08554,L0218,E001,0.504157973966771
S09509,L0231,E001,0.380273983752741
S09144,L0224,E001,0.250892552846002
S09759,L0229,E001,0.129746635708004
S09579,L0242,E001,0.222958864373863
S09655,L0225,E001,0.144939011124558
S08578,L0224,E001,0.218135568351963
S09655,L0219,E001,0.119236789946868
S08916,L0236,E001,0.315883387063401
S09438,L0218,E001,0.186767263336154
S09649,L0201,E001,0.382365914849899
S08653,L0231,E001,0.326502996635835
S09314,L0216,E001,0.449940561809552
S08725,L0217,E001,0.273963065258741
S08961,L0209,E001,0.264424507647488
S09673,L0240,E001,0.271151192978435
S09030,L0243,E001,0.163598223182756
S09824,L0212,E001,0.280051805712674
S09188,L0215,E001,0.340924626998646
S09740,L0201,E001,0.303074631896529
S09480,L0209,E001,0.147627012541787
S09321,L0216,E001,0.475077948333527
S09380,L0239,E001,0.142972569017775
S09040,L0231,E001,0.134650755215597
S09483,L0229,E001,0.290128154827013
S08923,L0236,E001,0.332237589461784
S08745,L0221,E001,0.497606334657509
S08943,L0201,E001,0.275028775738964
S09877,L0236,E001,0.187030323777383
S09515,L0216,E001,0.534603451751846
S09913,L0217,E001,0.258077783646262
S09280,L0243,E001,0.393305920906361
S09596,L0224,E001,0.276461714755985
S09923,L0219,E001,0.092256636928605
S09525,L0224,E001,0.150623037363182
S09382,L0221,E001,0.160358205884035
S09574,L0225,E001,0.288504107382107
S09574,L0231,E001,0.280338990297998
S09908,L0224,E001,0.18087801459706
S09577,L0239,E001,0.364854771246685
S09094,L0239,E001,0.320169745923525
S09894,L0240,E001,0.31431813467623
S09676,L0229,E001,0.534509691490084
S09061,L0243,E001,0.494806879279629
S08889,L0200,E001,0.500662843496374
S09426,L0231,E001,0.077321464865468
S09426,L0225,E001,0.0739463806272
S08651,L0215,E001,0.588420836491297
S08566,L0218,E001,0.063902541985077
S09903,L0221,E001,0.23153873010921
S08537,L0242,E001,0.23697105349748
S08890,L0216,E001,0.317699894559229
S09689,L0209,E001,0.385067889491519
S09196,L0215,E001,0.361419445102167
S08791,L0200,E001,0.270249081792249
S08575,L0240,E001,0.378746303232871
S09533,L0215,E001,0.483711881075852
S08703,L0229,E001,0.325341505506617
S08690,L0227,E001,0.537098546468669
S09308,L0243,E001,0.307089924236047
S09255,L0217,E001,0.083560906359481
S09345,L0215,E001,0.123938766924695
S09351,L0229,E001,0.240286050606363
S09770,L0243,E001,0.104634884644883
S08816,L0215,E001,0.418998666369963
S09678,L0209,E001,0.202638220625861
S09208,L0239,E001,0.16475979991399
S09047,L0224,E001,0.195843910241912
S09586,L0239,E001,0.384078363646696
S08887,L0221,E001,0.13299900618925
S09092,L0200,E001,0.228360976356331
S08727,L0224,E001,0.348850528359001
S08800,L0243,E001,0.141596663156409
S09857,L0231,E001,0.435713751307991
S09857,L0225,E001,0.426319845918278
S09288,L0216,E001,0.40523076484014
S08820,L0221,E001,0.401788772691521
S09402,L0201,E001,0.443258331022181
S09140,L0212,E001,0.153302260565177
S09140,L0206,E001,0.14734666458131
S09719,L0236,E001,0.312654633598994
S08983,L0227,E001,0.275552859798027
S09071,L0215,E001,0.405767439417775
S09714,L0221,E001,0.404279049866793
S08779,L0212,E001,0.314333799639414
S09900,L0206,E001,0.207443923306323
S08637,L0222,E001,0.399731027228568
S08895,L0236,E001,0.064349322182705
S09250,L0221,E001,0.23366158878057
S08818,L0227,E001,0.400995635388352
S09452,L0201,E001,0.454651758440499
S08558,L0227,E001,0.249832088928304
S08750,L0222,E001,0.20138151226502
S09502,L0242,E001,0.163965129567526
S08887,L0218,E001,0.068867966229092
S09080,L0216,E001,0.524609043448853
S09398,L0239,E001,0.130428978146044
S09029,L0209,E001,0.18776082126414
S08685,L0240,E001,0.093616733057744
S09346,L0219,E001,0.368772461528559
S09161,L0216,E001,0.261914656155692
S09670,L0201,E001,0.650875308974731
S09382,L0218,E001,0.144506850874243
S09884,L0215,E001,0.46683374240081
S08766,L0201,E001,0.412863594048732
S08903,L0222,E001,0.143304834495504
S09911,L0236,E001,0.365289084226865
S09181,L0219,E001,0.240087665504902
S09181,L0225,E001,0.312271068592417
S08652,L0219,E001,0.249870049408203
S09175,L0200,E001,0.297436298218958
S08732,L0240,E001,0.30047777622489
S09011,L0209,E001,0.48124005983632
S08905,L0231,E001,0.31819083847846
S09733,L0224,E001,0.247072034968514
S08905,L0225,E001,0.280392405278159
S09073,L0240,E001,0.382081343950837
S09765,L0227,E001,0.167669475396314
S09571,L0206,E001,0.159528564498128
S09571,L0212,E001,0.354508945946168
S09922,L0231,E001,0.190086111253757
S08579,L0225,E001,0.456780652522538
S08579,L0219,E001,0.514321981468958
S09142,L0243,E001,0.133594360181577
S08935,L0216,E001,0.088833587187502
S09203,L0206,E001,0.394565593835212
S09684,L0227,E001,0.16696541049285
S09818,L0236,E001,0.289192937192262
S08875,L0239,E001,0.147219620374082
S08922,L0236,E001,0.263105147297419
S08636,L0243,E001,0.636983383845947
S09317,L0240,E001,0.351087842577373
S08979,L0212,E001,0.363208124937197
S08979,L0206,E001,0.30426593897514
S09485,L0240,E001,0.365137441743674
S09714,L0212,E001,0.303364388479677
S08779,L0221,E001,0.360390586918448
S09837,L0219,E001,0.280714850513775
S09971,L0219,E001,0.117134145425654
S09837,L0225,E001,0.316751010096288
S09628,L0212,E001,0.336695159977081
S09628,L0206,E001,0.250861563099012
S09616,L0217,E001,0.412567870192398
S09250,L0212,E001,0.291323071180977
S09339,L0224,E001,0.2534877534747
S09474,L0242,E001,0.365152642652983
S08555,L0216,E001,0.506654762880033
S08843,L0215,E001,0.191251576411926
S09271,L0212,E001,0.360463477552626
S09271,L0206,E001,0.272515547328881
S09519,L0225,E001,0.489970555202592
S09669,L0225,E001,0.300006484515642
S09669,L0231,E001,0.233833823340573
S09519,L0219,E001,0.427061349956204
S09154,L0224,E001,0.186070332232661
S08753,L0225,E001,0.180014601611719
S08753,L0219,E001,0.066755082998905
S09325,L0215,E001,0.343250227467265
S09613,L0225,E001,0.330018085258102
S09613,L0231,E001,0.276878372723455
S09328,L0216,E001,0.432640750006572
S09934,L0242,E001,0.126303933370978
S08682,L0217,E001,0.207784378377804
S08780,L0212,E001,0.551399943225355
S08780,L0206,E001,0.474403297853338
S09086,L0222,E001,0.172895023843003
S09332,L0209,E001,0.337263172757029
S08594,L0231,E001,0.381245552130905
S09500,L0218,E001,0.252556068399713
S09972,L0206,E001,0.364348587159288
S08594,L0225,E001,0.371107855061108
S08817,L0243,E001,0.25785213770425
S08836,L0242,E001,0.281660102732086
S08862,L0217,E001,0.216054981279117
S09752,L0243,E001,0.349115981731388
S08790,L0240,E001,0.354968061861922
S09470,L0239,E001,0.193218852931922
S09214,L0200,E001,0.427889456174316
S08809,L0224,E001,0.317394542411462
S08689,L0239,E001,0.451112777711424
S09396,L0216,E001,0.42300936309061
S09387,L0231,E001,0.156979938243826
S09387,L0225,E001,0.130976626023739
S09297,L0227,E001,0.423167826386572
S09352,L0229,E001,0.36727739848502
S08625,L0200,E001,0.246339449926621
S09681,L0227,E001,0.131077226167911
S08742,L0229,E001,0.399284156235934
S09365,L0243,E001,0.301714069923242
S09870,L0216,E001,0.245803992468682
S09350,L0242,E001,0.288336072652076
S08869,L0206,E001,0.349410782219851
S09579,L0229,E001,0.37147366544928
S09969,L0243,E001,0.392527158107987
S09862,L0201,E001,0.438777442678489
S09625,L0217,E001,0.304928542007572
S09088,L0206,E001,0.071534208426269
S09088,L0212,E001,0.145212458405572
S09459,L0219,E001,0.397874092032188
S09049,L0222,E001,0.302619783136965
S08950,L0231,E001,0.327559325886433
S09164,L0239,E001,0.133225123605955
S08710,L0243,E001,0.142815353057003
S08782,L0243,E001,0.428078451853008
S09646,L0201,E001,0.269014205168826
S09903,L0212,E001,0.23335378301278
S09673,L0200,E001,0.353129231270136
S09587,L0242,E001,0.287226053359973
S08529,L0216,E001,0.496501101311529
S08965,L0219,E001,0.023782313319742
S08532,L0242,E001,0.100799266683395
S08965,L0225,E001,0.054343085280047
S09446,L0222,E001,0.503507224472236
S09861,L0236,E001,0.278644020348737
S09107,L0239,E001,0.263698200307366
S08949,L0231,E001,0.35234781808535
S09846,L0218,E001,0.32979958038648
S09451,L0216,E001,0.347320336625674
S08574,L0212,E001,0.291272639360958
S08574,L0206,E001,0.238781388061358
S09483,L0242,E001,0.196844747542025
S08794,L0216,E001,0.361413851448936
S09101,L0217,E001,0.521682859451911
S08785,L0224,E001,0.318086150377721
S09065,L0222,E001,0.270013179395414
S09193,L0216,E001,0.261872054883863
S08993,L0240,E001,0.256383244475026
S08820,L0212,E001,0.303436132525036
S09580,L0231,E001,0.241381416514491
S08765,L0201,E001,0.376290462428832
S09580,L0225,E001,0.208690153434618
S09342,L0243,E001,0.110631700205088
S09615,L0227,E001,0.263492252870876
S09298,L0206,E001,0.208975278716636
S08614,L0218,E001,0.338665762571372
S09833,L0216,E001,0.265732323103767
S09945,L0224,E001,0.145408918230134
S09844,L0215,E001,0.268785987867088
S09830,L0222,E001,0.314400201989428
S09627,L0219,E001,0.130791097921985
S08658,L0239,E001,0.396870498496822
S09554,L0239,E001,0.481444719795784
S09092,L0240,E001,0.235213543678901
S09276,L0200,E001,0.088509784308726
S08778,L0221,E001,0.198835749749658
